id,tweet_text,categorie
arct_train_8841921_0_A1CF6U3GF7DZEJ,Reason: NATO has helped us keep peace since the Cold War. Claim: We should keep NATO,implicit
arct_train_6131389_93_A34QZDSTKZ3JO9,Reason: Human bodies are designed as omnivores. Claim: Veganism is not good for everyone,implicit
arct_train_11520908_55_A1I4CYG5YDFTYM,Reason: Somebody still needs to transcribe audio recordings. Claim: Court stenographers are necessary,implicit
arct_train_3123867_377_A1I4CYG5YDFTYM,Reason: Assumption is that cyclists will ignore traffic lights at intersections and endanger pefestrians. Claim: New York's bike lanes are not working,implicit
arct_train_4070387_142_A1I4CYG5YDFTYM,"Reason: The internet is full of things which can fool impressionable students, some learn easily, while other will be fooled. Claim: School librarians are not expendable",implicit
arct_train_9944889_71_A104V8NZIQFN2F,Reason: I should be able to season my food as I wish. Claim: Salt should have a place at the table,implicit
arct_train_13651544_444_A104V8NZIQFN2F,Reason: The CIA is difficult to control. Claim: We don't need the C.I.A.,implicit
arct_train_3124932_109_A1I4CYG5YDFTYM,Reason: Bike lanes ensure the safety of both bikers and pedestrians. Claim: New York's bike lanes are working,implicit
arct_train_6896111_56_A104V8NZIQFN2F,"Reason: Without capital gains tax, the market would collapse. Claim: Do not stop taxing capital gains",implicit
arct_train_9308914_360_A34QZDSTKZ3JO9,Reason: Wait staff should be taken care of by the restauranteur. Claim: Not to tip,implicit
arct_train_10095324_382_A3GNQDFPZALU92,"Reason: The market allows companies to raise prices at their leisure, there is no motivation for them to keep costs reasonable across the board. Claim: Obamacare is not working",implicit
arct_train_5899543_0_A1CF6U3GF7DZEJ,Reason: The Olympics are a big commercial rather than a friendly competition. Claim: Olympics are more trouble,implicit
arct_train_5360372_89_A104V8NZIQFN2F,Reason: Public schools already tailor classes to children's needs without parent interference. Claim: Parents should not control what kids learn at school,implicit
arct_train_8828406_0_A2GHGJP29KRWOQ,Reason: School sports have a place as long as academics come first. Claim: Do not drop sports program in undergraduate schools,implicit
arct_train_13678655_0_A1DJNUJZN8FE7N,"Reason: If everyone waited until they could afford to have a child to procreate, mankind would die out.Hea Claim: Young people are being irresponsible by delaying the rituals of adult life",implicit
arct_train_2565476_386_A104V8NZIQFN2F,"Reason: Their speech isn't childish, it is their personal belief of what is important in this country. Claim: Speech cannot be limited for public workers",implicit
arct_train_8840022_174_APW9F8OTJ4KXO,"Reason: There are many advantages of ending it, including saving money. Claim: We should disband NATO",implicit
arct_train_2655497_381_A34QZDSTKZ3JO9,Reason: The future is an opportunity for electric car success if battery costs go down. Claim: Electric cars will succeed,implicit
arct_train_6893308_37_A34QZDSTKZ3JO9,Reason: Not taxing capital gains did not work previously and it still won't. Claim: Do not stop taxing capital gains,implicit
arct_train_12538582_0_AGRKG3YT3KMD8,Reason: High tech devices only cause frustration. Claim: 3-D printing will not change the world,implicit
arct_train_3171678_0_AE861G0AY5RGT,"Reason: Home schooling is a scam meant to defund public schools, punish teachers' unions for supporting Democratic candidates and policies, and to keep women out of the paid labor force. Claim: Home schoolers do not deserve a tax break",implicit
arct_train_5445948_307_APW9F8OTJ4KXO,Reason: Interns are replacing employees. Claim: Unpaid internship exploit college students,implicit
arct_train_10099242_220_A104V8NZIQFN2F,Reason: Obamacare has allowed people with pre-existing conditions to change employment. Claim: Obamacare is working,implicit
arct_train_8833999_399_A2D7S8Y2FAUWMC,Reason: Sports teams represent a sense of togetherness and bring people together every Saturday on a football field. Claim: Do not drop sports program in undergraduate schools,implicit
arct_train_9308366_0_AE861G0AY5RGT,"Reason: In other parts of the world, including Japan, Europe, and New Zealand, restaurant employees earn a living wage and aren't dependent on patrons' tips. Claim: Not to tip",implicit
arct_train_9418772_0_A2GHGJP29KRWOQ,Reason: Most young mothers end up single mothers. Claim: Women should delay motherhood,implicit
arct_train_6007042_0_A1I4CYG5YDFTYM,Reason: Americans might be healthier if we understood nutrition better. Claim: We need more advice about eating well,implicit
arct_train_10944652_774_A104V8NZIQFN2F,Reason: There is a large rise of debt feeding big banks. Claim: Big banks are out of control,implicit
arct_train_5613090_326_A2QVMCGDLTWV9,"Reason: Without incentive, they don't want to learn anything other than what they have to. Claim: People are getting dumber",implicit
arct_train_13321356_0_A1I4CYG5YDFTYM,"Reason: There is a difference between doing the homework for them, versus helping them understand the principles. Claim: Parents should help their children with homework",implicit
arct_train_7951620_515_A34QZDSTKZ3JO9,"Reason: Having a place to gather to connect to people, culture, information, and works of art is enriching and vital to the sustenance of vitality and diversity. Claim: We need libraries",implicit
arct_train_11894913_488_A34QZDSTKZ3JO9,"Reason: A ratings solution, while messy, would be better than nothing. Claim: Government should grade colleges",implicit
arct_train_11417696_0_A34QZDSTKZ3JO9,Reason: Doctors advocate for vaccines even though they know they carry risks. Claim: Vaccination should not be mandatory for all children,implicit
arct_train_10224439_92_A104V8NZIQFN2F,Reason: Casino's take advantage of people and create nothing of substance. Claim: Casinos are too much of a gamble,implicit
arct_train_6212644_60_A1CF6U3GF7DZEJ,Reason: The dual citizen can have the best of both countries. Claim: Dual citizenship should be allowed,implicit
arct_train_4060466_260_AB98SGS280TY5,"Reason: School teachers perform the duties that libraries are expected too perform, and thus libraries are redundant. Claim: School librarians are expendable",implicit
arct_train_9952573_220_A34QZDSTKZ3JO9,Reason: Salt shakers permit diners to control the amount of salt in their food. Claim: Salt should have a place at the table,implicit
arct_train_7952666_0_A1DJNUJZN8FE7N,Reason: Libraries will keep print media alive. Claim: We need libraries,implicit
arct_train_3172268_382_A1I4CYG5YDFTYM,"Reason: The public school system was established primarily as a benefit to society, not just the individual child. Claim: Home schoolers do not deserve a tax break",implicit
arct_train_7327906_1007_A1DJNUJZN8FE7N,Reason: A professional critic becomes like an old friend. Claim: We need professional critics,implicit
arct_train_7237604_435_AE861G0AY5RGT,Reason: Drone attacks are impersonal and indiscriminate of targets. Claim: Drone attacks make more harm,implicit
arct_train_12013086_0_A1DJNUJZN8FE7N,"Reason: Tenure is needed to keep teachers, it is a positive reward. Claim: Tenure provides stability",implicit
arct_train_2699384_479_AE861G0AY5RGT,Reason: Americans need to learn about other cultures. Claim: Colleges need humanities programs,implicit
arct_train_9863414_511_A1I4CYG5YDFTYM,Reason: Living off campus will help with off ceding debt. Claim: Students should live off campus,implicit
arct_train_3282588_59_A1DJNUJZN8FE7N,"Reason: Some of these practices are nothing short of child abuse, plain and simple. Claim: Extreme parenting is counterproductive",implicit
arct_train_9950119_0_A3TKD7EJ6BM0M5,Reason: The eater might want more salt and the chef is arrogant to ignore this fact. Claim: Salt should have a place at the table,implicit
arct_train_7528422_0_AA7ASGQEOMKEZ,Reason: Disasters can strike at anytime in the USA so a government program is needed. Claim: We need FEMA,implicit
arct_train_11893023_0_A3TKD7EJ6BM0M5,Reason: There is no proper method to evaluate colleges. Claim: Government should not grade colleges,implicit
arct_train_6207424_0_A3PILUAB7LZGWQ,Reason: Harvard billionaires have demonstrated that duel citizenship shows a lack of commitment to the United States. Claim: Dual citizenship should not be allowed,implicit
arct_train_11526420_122_A34QZDSTKZ3JO9,Reason: Stenographers' work can be put into an app. Claim: Court stenographers are not necessary,implicit
arct_train_6539424_272_A2GHGJP29KRWOQ,Reason: Family vacations create lifelong memories. Claim: Parents should make vacation with kids,implicit
arct_train_7956728_212_A3C9GGDXBZW62D,Reason: Libraries allow students to meet and collaborate. Claim: We need libraries,implicit
arct_train_2698616_0_A1CF6U3GF7DZEJ,Reason: Americans will be deprived of the broader and deeper intellect they need to compete in the global economy if these programs are cut. Claim: Colleges need humanities programs,implicit
arct_train_4425815_162_A3PILUAB7LZGWQ,Reason: Good research papers will require students to access real books and information. Claim: Research papers are a useful exercise for college students,implicit
arct_train_6129077_395_A104V8NZIQFN2F,Reason: Vegan options like juices and replacement items are enriched with vitamins. Claim: Veganism is good for everyone,implicit
arct_train_12535548_0_A34QZDSTKZ3JO9,Reason: Most consumers will have various sizes of 3-D printers. Claim: 3-D printing will change the world,implicit
arct_train_12070390_173_A3TKD7EJ6BM0M5,Reason: Those with the most money will always come out on top. Claim: The new apps is a way to sell what was once free,implicit
arct_train_4426679_537_A34QZDSTKZ3JO9,"Reason: Research papers ensure that scholars, engineers and scientists can distinguish between fact and fiction. Claim: Research papers are a useful exercise for college students",implicit
arct_train_5446557_184_A2OZTBCBOCHF9E,Reason: Only people with money can afford to be unpaid interns since some people need to work to support them self or pay their loans. Claim: Unpaid internship exploit college students,implicit
arct_train_4963738_276_AYFOAD75CRBKE,"Reason: Obesity is a choice, not something forced on someone. Claim: Legislation should not protect obese",implicit
arct_train_7952666_0_A34QZDSTKZ3JO9,Reason: Libraries will keep print media alive. Claim: We need libraries,implicit
arct_train_11653691_291_A1DJNUJZN8FE7N,"Reason: Jorday, Egypt, Syria and Lebanon attacked Israel in 1948. Claim: Hamas-Fatah unity can't lead to mideast peace",implicit
arct_train_10226499_137_A104V8NZIQFN2F,Reason: The areas around the casinos do not benefit. Claim: Casinos are too much of a gamble,implicit
arct_train_3122701_455_APW9F8OTJ4KXO,Reason: New York Bike lanes are unsafe for the riders. Claim: New York's bike lanes are not working,implicit
arct_train_11896947_661_A1HKYY6XI2OHO1,Reason: Student learning can't be measured. Claim: Government should not grade colleges,implicit
arct_train_5645380_0_A3TKD7EJ6BM0M5,Reason: Not everyone can be a scientist or a doctor and I am tired of advising these below average and unrealistic students. Claim: College not free for everyone,implicit
arct_train_6024130_356_A2OZTBCBOCHF9E,Reason: A vegan diet goes against human evolution. Claim: Veganism is not good for everyone,implicit
arct_train_6207424_320_A3TKD7EJ6BM0M5,Reason: Dual citizens do not have true allegiance to either country and get away without paying taxes. Claim: Dual citizenship should not be allowed,implicit
arct_train_9417917_321_A34QZDSTKZ3JO9,Reason: Younger moms have much more energy. Claim: Women should not delay motherhood,implicit
arct_train_12536410_143_A1I4CYG5YDFTYM,Reason: Economic growth needs innovation. Claim: 3-D printing will change the world,implicit
arct_train_10226499_137_AE861G0AY5RGT,Reason: The areas around the casinos do not benefit. Claim: Casinos are too much of a gamble,implicit
arct_train_10099242_60_A2D7S8Y2FAUWMC,Reason: Obamacare lowered costs and children were able to utilize it until employment was found. Claim: Obamacare is working,implicit
arct_train_6028049_248_A104V8NZIQFN2F,"Reason: Harvard is very wealthy and that money could provide education to thousands. Instead, it just serves to suggest that Harvard provides a superior education. Claim: Wealthy colleges do not deserve tax breaks",implicit
arct_train_3649631_140_AE861G0AY5RGT,Reason: Online classes can require a lot of repetitive exercises and leave the student at the mercy of the computer with regards to grading. Claim: Online classes are not the best way to teach,implicit
arct_train_6017135_226_A1I4CYG5YDFTYM,Reason: Soy is not good for babies according to The Weston A Price Foundation website. Claim: Veganism is not good for everyone,implicit
arct_train_6025796_445_A1HKYY6XI2OHO1,Reason: It seems that veganism is more like a cult than a viable way of life. Claim: Veganism is not good for everyone,implicit
arct_train_2701138_335_A1I4CYG5YDFTYM,Reason: Humanities courses ensure students are exposed to other cultures. Claim: Colleges need humanities programs,implicit
arct_train_5447986_0_A104V8NZIQFN2F,"Reason: Internships permit students to work for free in order to prove that the student is worthy of future, paid work. Claim: Unpaid internship doesn't exploit college students",implicit
arct_train_2657567_79_A1V6JYTPVEMI7S,Reason: Electric cars are practical for most people. Claim: Electric cars will succeed,implicit
arct_train_8838287_6_A1DJNUJZN8FE7N,"Reason: NATO was useful when the world was at war and alliances had to be formed to defeat a common enemy, but today there is no threat and no need for this. Claim: We should disband NATO",implicit
arct_train_5449542_0_A104V8NZIQFN2F,Reason: Internships should be treated like all other work. Claim: Unpaid internship exploit college students,implicit
arct_train_9952050_384_AB98SGS280TY5,Reason: I should be able to decide how much salt I use. Claim: Salt should have a place at the table,implicit
arct_train_3281388_291_A2GHGJP29KRWOQ,Reason: There will still be unhealthy products available in Wal-Mart. Claim: Wal-Mart can't make us healthier,implicit
arct_train_7954757_191_A1I4CYG5YDFTYM,Reason: Libraries are essential for references and can provide a joy never experienced on the internet. Claim: We need libraries,implicit
arct_train_11891193_331_A1CF6U3GF7DZEJ,Reason: Governments grading colleges will force colleges to be concerned with student outcome. Claim: Government should grade colleges,implicit
arct_train_6813091_526_A34QZDSTKZ3JO9,Reason: Allowing doping will turn athletics into a chemical competition instead of a human one. Claim: Doping should not be allowed,implicit
arct_train_11448878_901_A1HKYY6XI2OHO1,Reason: Vaccines manufacturers are not forthcoming with information and people can make their own decisions Claim: Vaccination should not be mandatory for all children,implicit
arct_train_8828822_204_AE861G0AY5RGT,Reason: If they didn't have to spend money on competitive sports it could be spent on research and education. Claim: Drop sports program in undergraduate schools,implicit
arct_train_13237789_79_A34QZDSTKZ3JO9,Reason: Voters should be educated. Claim: Voting should not be a constitutional right,implicit
arct_train_9971187_252_A1J0GU26323WVA,Reason: Pageantry and many other activities are ways for girls to build confidence and community through experiences. Claim: Miss America is good for women,implicit
arct_train_9953448_82_A34QZDSTKZ3JO9,Reason: Some people will not agree with the chefs level of saltiness. Claim: Salt should have a place at the table,implicit
arct_train_9308278_66_A34QZDSTKZ3JO9,"Reason: Tipping is important, especially in small towns where there are few career options. Claim: To tip",implicit
arct_train_2699263_158_AE861G0AY5RGT,Reason: Studying literature develops critical analysis and writing skills. Claim: Colleges need humanities programs,implicit
arct_train_6949832_322_A1I4CYG5YDFTYM,"Reason: American foreign policy needs to serve American interests, not AIPAC or the Jewish state's paranoid pursuit of apartheid empire in the Mideast. Claim: Supporting Israel hurts",implicit
arct_train_5450307_708_A34QZDSTKZ3JO9,Reason: Internships that provide real experience in a field serve a big value to society. Claim: Unpaid internship doesn't exploit college students,implicit
arct_train_8831916_221_A34QZDSTKZ3JO9,Reason: Money from discontinued sports funds other activities. Claim: Drop sports program in undergraduate schools,implicit
arct_train_12018473_444_AB98SGS280TY5,Reason: Teachers should answer to school boards and parents associations rather than themselves. Claim: Tenure protects bad teachers,implicit
arct_train_2657396_121_A1I4CYG5YDFTYM,"Reason: Most shoppers, commuters and soccer moms will find the electric sedan practical. Can be fashionably stylish too. Claim: Electric cars will succeed",implicit
arct_train_11411383_0_APW9F8OTJ4KXO,Reason: Parents muse be able to choose what is best for their children and family. Claim: Vaccination should not be mandatory for all children,implicit
arct_train_5477405_262_A1LZPWVZRTUZD0,Reason: It is right for home-schoolers to play for high school sports teams if they meet the same academic and other requirements for enrolled kids. Claim: Home-schoolers should play for high school teams,implicit
arct_train_4838707_119_A34QZDSTKZ3JO9,Reason: Mandatory voting in not democratic. Claim: Voting should not be mandatory,implicit
arct_train_9974255_0_A3C9GGDXBZW62D,Reason: Pageants are nothing more than a cattle call for sponsors. Claim: Miss America is bad for women,implicit
arct_train_3122635_27_A34QZDSTKZ3JO9,Reason: The number of city-bound cyclists to Manhattan has almost doubled in the last seven years. Claim: New York's bike lanes are working,implicit
arct_train_9841537_340_APW9F8OTJ4KXO,Reason: It is illegal to attack a country except in self-defense. Claim: US should not attack Syria,implicit
arct_train_13678921_0_APW9F8OTJ4KXO,Reason: Today's world provides young people with the ability to delay the rituals of adult life by providing an environment that gives them time to understand actions and consequences. Young people are smart for taking advantage of these current circumstances. Claim: Young people are being smart by delaying the rituals of adult life,implicit
arct_train_11403407_198_A1DJNUJZN8FE7N,Reason: If vaccinations are not mandatory then those making selfish choices will cause others to be harmed. Claim: Vaccination should be mandatory for all children,implicit
arct_train_11967782_85_A1DJNUJZN8FE7N,"Reason: Pot has been the number one cash crop in California for over 20 years - it benefits everyone via regulation, taxation, education, savings in enforcement and incarceration costs. Claim: Colorado didn't go too far with pot",implicit
arct_train_6207424_320_A34QZDSTKZ3JO9,Reason: Dual citizens do not have true allegiance to either country and get away without paying taxes. Claim: Dual citizenship should not be allowed,implicit
arct_train_4373275_395_A34QZDSTKZ3JO9,Reason: There aren't enough American citizens willing to work on farms. Claim: Farms couldn't survive without illegal labor,implicit
arct_train_7528422_0_A1I4CYG5YDFTYM,Reason: Disasters can strike at anytime in the USA so a government program is needed. Claim: We need FEMA,implicit
arct_train_6022867_0_AA7ASGQEOMKEZ,"Reason: Diet is particular to the individual, each person needs to decide what works best for them. Claim: Veganism is not good for everyone",implicit
arct_train_6539424_471_A34QZDSTKZ3JO9,"Reason: If you do not vacation with children, it could lead them to believe that they are not loved by their parents. Claim: Parents should make vacation with kids",implicit
arct_train_6896712_291_A1DJNUJZN8FE7N,Reason: Corporations and the rich should have to earn their lower tax rate. Claim: Do not stop taxing capital gains,implicit
arct_train_12418818_389_A247LJDZOGXJK6,"Reason: If you don't judge by personal taste, New York has amazing architecture. Claim: 'Starchitects' are not ruining cities",implicit
arct_train_5475504_203_A1I4CYG5YDFTYM,Reason: If they play for high school team maybe they can overcome the prejudice of being home schooled. Claim: Home-schoolers should play for high school teams,implicit
arct_train_7952992_715_A3PILUAB7LZGWQ,Reason: Libraries provide access to books to minority children. Claim: We need libraries,implicit
arct_train_4368020_366_A1HKYY6XI2OHO1,"Reason: Farmer's should pay viable wages to American workers despite the higher prices that would result, America's history shows they will do the work. Claim: Farms could survive without illegal labor",implicit
arct_train_5447530_595_A1HKYY6XI2OHO1,"Reason: College students deserve a wage, even if they are unskilled. Claim: Unpaid internship exploit college students",implicit
arct_train_2699780_104_A1DJNUJZN8FE7N,Reason: Language programs assist in communication between international companies. Claim: Colleges need humanities programs,implicit
arct_train_2852843_141_APW9F8OTJ4KXO,"Reason: Kate and William appear to have a normal, modern relationship that does not seem to be threatened by outsiders. Claim: Royal Couple could be a modern family",implicit
arct_train_4373275_172_A1HKYY6XI2OHO1,Reason: Farms depend on having a supply of unskilled workers who will work seasonal jobs with long hours and bad conditions without advancement opportunities. Claim: Farms couldn't survive without illegal labor,implicit
arct_train_6022328_510_A34QZDSTKZ3JO9,Reason: All evidence supports that humans are omnivores. Claim: Veganism is not good for everyone,implicit
arct_train_8832426_496_A34QZDSTKZ3JO9,Reason: Intramural and interscholastic have a place but not college sports which just train athletes for professional teams. Claim: Drop sports program in undergraduate schools,implicit
arct_train_3282588_59_A34QZDSTKZ3JO9,"Reason: Some of these practices are nothing short of child abuse, plain and simple. Claim: Extreme parenting is counterproductive",implicit
arct_train_2699780_104_A1HKYY6XI2OHO1,Reason: Language programs assist in communication between international companies. Claim: Colleges need humanities programs,implicit
arct_train_11965482_699_AE861G0AY5RGT,Reason: Colorado legalizing marijuana had little impact on society. Claim: Colorado didn't go too far with pot,implicit
arct_train_10944255_438_A3C9GGDXBZW62D,Reason: The government is regulated by banks and corporations instead of governments actually regulating banks. Claim: Big banks are out of control,implicit
arct_train_6019509_344_AE861G0AY5RGT,Reason: Vegan diets are rich in vitamins. Claim: Veganism is good for everyone,implicit
arct_train_5645380_0_A104V8NZIQFN2F,Reason: Not everyone can be a scientist or a doctor and I am tired of advising these below average and unrealistic students. Claim: College not free for everyone,implicit
arct_train_13652278_0_A34QZDSTKZ3JO9,"Reason: Without the CIA, there would be more terrorism on US soil. Claim: We need the C.I.A.",implicit
arct_train_3122635_27_A2QVMCGDLTWV9,Reason: The number of city-bound cyclists to Manhattan has almost doubled in the last seven years. Claim: New York's bike lanes are working,implicit
arct_train_7954757_191_A34QZDSTKZ3JO9,Reason: Libraries are essential for references and can provide a joy never experienced on the internet. Claim: We need libraries,implicit
arct_train_2657396_81_A247LJDZOGXJK6,Reason: Overnight charging will be easy. Claim: Electric cars will succeed,implicit
arct_train_8385486_0_A1DJNUJZN8FE7N,Reason: Preschool can provide substantial early childhood education. Claim: Public preschool is a smart investment,implicit
arct_train_13657334_419_A1CF6U3GF7DZEJ,Reason: The CIA has historically been involved in war crimes and torture. Claim: We don't need the C.I.A.,implicit
arct_train_5480877_361_A1CF6U3GF7DZEJ,"Reason: Public schools earn their funding by the number of students who are actually enrolled, therefore, anyone who doesn't enroll should not get to use services paid for with that money. Claim: Home-schoolers should not play for high school teams",implicit
arct_train_3285182_252_A34QZDSTKZ3JO9,Reason: A healthy food initiative is a great way for Wal-Mart to show its loyalty to customers. Claim: Wal-Mart can make us healthier,implicit
arct_train_8830542_132_A104V8NZIQFN2F,Reason: Too much money is spent on a few gifted athletes while almost nothing is spent on gifted students. Claim: Drop sports program in undergraduate schools,implicit
arct_train_6212507_226_AE861G0AY5RGT,Reason: A person should be part of a country he/she shares a culture. Claim: Dual citizenship should be allowed,implicit
arct_train_7049483_32_A3GNQDFPZALU92,"Reason: The spouses are a reflection of the strength of the candidate, by how they chose to marry the candidate. Claim: We need to hear from candidate's spouse",implicit
arct_train_13725505_253_A1I4CYG5YDFTYM,Reason: Young adults need to pay their own bills. Claim: Young people are being irresponsible by delaying the rituals of adult life,implicit
arct_train_6037743_326_AE861G0AY5RGT,"Reason: By legalizing prostitution, it can provide safeguards and protections. Claim: Prostitution is safer when it's legal",implicit
arct_train_3637150_168_A3TKD7EJ6BM0M5,Reason: Due to a lack of oversight billions of taxpayer dollars were awarded to corporations linked to republicans. Claim: Privatization is a bad deal for cities and states,implicit
arct_train_6032130_73_A34QZDSTKZ3JO9,"Reason: Some kids are not taught by parents how to cook, and many schools have done away with home economics in favor of science and math. Claim: We need more advice about eating well",implicit
arct_train_7956728_349_A1CF6U3GF7DZEJ,"Reason: Public Libraries are good for those less fortunate, providing a nearly free source of different media's. Claim: We need libraries",implicit
arct_train_11408162_263_A3GNQDFPZALU92,Reason: Vaccinations can cause polio even in the weakened form. Claim: Vaccination should not be mandatory for all children,implicit
arct_train_9832599_442_APW9F8OTJ4KXO,"Reason: Regime change in Libya led to the murder of a US Ambassador, and attacking Syria could have similar results. Claim: US should not attack Syria",implicit
arct_train_7528221_101_A3GNQDFPZALU92,Reason: Disasters are locally handled by officials and neighbors. Claim: We don't need FEMA,implicit
arct_train_6131389_93_A2JKETV64OU7DY,Reason: Human bodies are designed as omnivores. Claim: Veganism is not good for everyone,implicit
arct_train_9043990_0_A34QZDSTKZ3JO9,"Reason: Raising the rim would further increase the advantage of taller players, not decrease it. Claim: Rim should not be raised",implicit
arct_train_9305668_0_A1CF6U3GF7DZEJ,Reason: Getting rid of tips would create another problem for the American worker. Claim: To tip,implicit
arct_train_9045292_110_A104V8NZIQFN2F,Reason: It would be an awkward shot for those who are average height and not in the NBA. Claim: Rim should not be raised,implicit
arct_train_8839462_225_A1I4CYG5YDFTYM,Reason: NATO should be disbanded and replaced with a more modern organization. Claim: We should disband NATO,implicit
arct_train_3174640_228_A34QZDSTKZ3JO9,Reason: Homeowner's without children pay school taxes too. Claim: Home schoolers do not deserve a tax break,implicit
arct_train_10228010_115_A34QZDSTKZ3JO9,Reason: The root of gambling's appeal is greed. Claim: Casinos are too much of a gamble,implicit
arct_train_4389032_79_AE861G0AY5RGT,Reason: People from different parts of the world are starting to reflect the same clothing trends as in NYC. Claim: Globalization has ruined street style,implicit
arct_train_7968605_907_A1CF6U3GF7DZEJ,"Reason: You aren't interacting with people on phones, you are interacting with technology. Claim: Social media ruin romance",implicit
arct_train_4964300_0_A1HKYY6XI2OHO1,"Reason: Companies have a right to align themselves with healthier individuals if they so choose, which doesn't penalize obese people but instead might motivate them. Claim: Legislation should not protect obese",implicit
arct_train_12013181_785_APW9F8OTJ4KXO,Reason: Tenure allows for protecting the good and firing the bad teachers. Claim: Tenure provides stability,implicit
arct_train_11520908_55_A34QZDSTKZ3JO9,Reason: Somebody still needs to transcribe audio recordings. Claim: Court stenographers are necessary,implicit
arct_train_7968413_132_A1I4CYG5YDFTYM,Reason: Private moments are now publicized where anybody can comment. Claim: Social media ruin romance,implicit
arct_train_3188226_172_A2QVMCGDLTWV9,Reason: Not using the public system does not exempt home schoolers from supporting it. Claim: Home schoolers do not deserve a tax break,implicit
arct_train_3285182_252_A1LZPWVZRTUZD0,Reason: A healthy food initiative is a great way for Wal-Mart to show its loyalty to customers. Claim: Wal-Mart can make us healthier,implicit
arct_train_2323212_234_AE861G0AY5RGT,Reason: The lottery and gambling and harmful to individuals and families that waste their money on them. Claim: Internet gambling should not be legalized,implicit
arct_train_9832599_442_A1HKYY6XI2OHO1,"Reason: Regime change in Libya led to the murder of a US Ambassador, and attacking Syria could have similar results. Claim: US should not attack Syria",implicit
arct_train_9975147_345_AA7ASGQEOMKEZ,Reason: Miss America gives honors and education scholarships. Claim: Miss America is good for women,implicit
arct_train_9949264_223_AE861G0AY5RGT,Reason: I believe salt preference is personal taste and you should be able to decide for yourself. Claim: Salt should have a place at the table,implicit
arct_train_9947157_154_A34QZDSTKZ3JO9,Reason: It is important seasoning and can be used in moderation. Claim: Salt should have a place at the table,implicit
arct_train_10951533_475_A34QZDSTKZ3JO9,Reason: They operate in such a large economy that it makes it almost impossible for smaller banks to succeed. Claim: Big banks are out of control,implicit
arct_train_5518992_134_A1J0GU26323WVA,Reason: Playing with high school teams allows home-schoolers to have more social interaction. Claim: Home-schoolers should play for high school teams,implicit
arct_train_10226499_137_A2GHGJP29KRWOQ,Reason: The areas around the casinos do not benefit. Claim: Casinos are too much of a gamble,implicit
arct_train_9327086_83_AE861G0AY5RGT,"Reason: Places in which you pick your order up or clean up after yourself have tip jars, and we do not owe them those tips. Claim: Not to tip",implicit
arct_train_7952465_125_A2GHGJP29KRWOQ,Reason: Many libraries provide numerous valuable services to their communities. Claim: We need libraries,implicit
arct_train_11653691_737_AE861G0AY5RGT,Reason: Arab leaders have no interest in sitting beside a Jewish State that is responsible for decades of Arab refugees. Claim: Hamas-Fatah unity can't lead to mideast peace,implicit
arct_train_10767327_380_A1DJNUJZN8FE7N,Reason: Evident shows that polygamy comes with child abuse and exploitation. Claim: Courts should not recognize a right to plural marriage among consenting adults,implicit
arct_train_13081146_0_A1CF6U3GF7DZEJ,Reason: Making it a state would force Israel to negotiate with them as an equal. Claim: Nations should recognize a Palestinian state,implicit
arct_train_7955845_286_A34QZDSTKZ3JO9,Reason: Libraries provide a meeting places for many positive activities. Claim: We need libraries,implicit
arct_train_6954381_147_A3TKD7EJ6BM0M5,Reason: America has historically misled Muslims while allowing Israel to have weapons of mass destruction. Claim: Supporting Israel hurts,implicit
arct_train_9417917_880_A2GHGJP29KRWOQ,Reason: Delaying motherhood may cause in the inability to have children when you want them. Claim: Women should not delay motherhood,implicit
arct_train_10944652_774_A2QVMCGDLTWV9,Reason: There is a large rise of debt feeding big banks. Claim: Big banks are out of control,implicit
arct_train_13651544_37_AYFOAD75CRBKE,Reason: The CIA causes more problems for US security than it solves. Claim: We don't need the C.I.A.,implicit
arct_train_9831390_15_A1CF6U3GF7DZEJ,"Reason: The US attacking Syria would only create more problems no matter which faction wins, probably Al-Qa'eda. Claim: US should not attack Syria",implicit
arct_train_2699528_384_A34QZDSTKZ3JO9,Reason: Humanities programs improve understanding of current issues. Claim: Colleges need humanities programs,implicit
arct_train_12538747_447_APW9F8OTJ4KXO,"Reason: 3D printing technology will evolve and grow, just like cell phones have. Claim: 3-D printing will change the world",implicit
arct_train_8687859_604_A34QZDSTKZ3JO9,"Reason: There are many more discreet ways to bribe politicians, Claim: Rich politicans are not less corruptible",implicit
arct_train_12017622_409_A2OZTBCBOCHF9E,Reason: The difficulty in firing a tenured teacher is not a justifiable reason that tenure is wrong. Claim: Tenure provides stability,implicit
arct_train_12074325_327_AA7ASGQEOMKEZ,Reason: Paying for restaurant reservations will force customers to compete against each other for a limited resource at an increased price. Claim: The new apps is a way to sell what was once free,implicit
arct_train_7954757_62_A2JKETV64OU7DY,Reason: Libraries provide satisfaction to people. Claim: We need libraries,implicit
arct_train_7057234_301_A1J0GU26323WVA,Reason: The spouse of the candidate is not being elected and will have no official role in the administration. Claim: We don't need to hear from candidate's spouse,implicit
arct_train_11163128_8_AE861G0AY5RGT,Reason: ID cards will be helpful in deportations. Claim: All immigrants should get ID cards,implicit
arct_train_11891553_0_A34QZDSTKZ3JO9,Reason: Government's cannot accurately measure learning. Claim: Government should not grade colleges,implicit
arct_train_5449542_0_A3TKD7EJ6BM0M5,Reason: Internships should be treated like all other work. Claim: Unpaid internship exploit college students,implicit
