id,tweet_text,categorie
implicit_hate_1698,the third-world colonization of australia has continued apace ! read more : via,implicit
implicit_hate_1699,the white #workingclass is the most oppressed demographic in the #unitedstates - #wakeup #fightback,implicit
implicit_hate_1700,the wreckage left by the summer of trump #cuckservative,implicit
implicit_hate_1701,theoretically overturning roe v wade would increase white birthrate without increasing non-white birthrate .,implicit
implicit_hate_1702,they do and you can check them the white on white crime is less than half the total % of black on black,implicit
implicit_hate_1703,they're killing white people in south africa no one blinks,implicit
implicit_hate_1704,this is stupid ... the ' far left ' democrats illegal aliens communists . commits genocide on the white race of america .,implicit
implicit_hate_1705,this is what the anti-white promotes ... multiculturalism sad :,implicit
implicit_hate_1706,ugh ... always trying to say they're equal to whites . couldn't be further from the truth .,implicit
implicit_hate_1707,uhm ... i wonder what percentage of white nationalist / racist knuckle draggers are progressives ? my guess = less than 1 % u 2 care to guess ?,implicit
implicit_hate_1708,uk has been spelling radical islamic terrorism as random drunk asian person,implicit
implicit_hate_1709,university report : a room full of white people is a microaggression,implicit
implicit_hate_1710,ur argument about white christians killing people is lame . sharia law is dangerous,implicit
implicit_hate_1711,very existence of white race hinges on trump =,implicit
implicit_hate_1712,via : 9 steps to successfully counter jihad #tcot,implicit
implicit_hate_1713,we just need to convince white people of the need for more white people ! we must boost our numbers !,implicit
implicit_hate_1714,we need presentation that makes people realize they've been gaslit into hating us when in actuality we are the normal healthy people w love for our nation . american flags singing national anthem . basic branding . follow trumps lead in that regard - the people are dying for it ! !,implicit
implicit_hate_1715,we should jail all white christian american males who look like they might kill in mass shootings !,implicit
implicit_hate_1716,well they helped zionism and commies to destroy germany a white country ... that's racist .,implicit
implicit_hate_1717,what a national socialist america will do for the white american worker ! #nationalsocialism #nationalism,implicit
implicit_hate_1718,what about white americans ? oh wait that's * white supremacy * to talk about white interests ?,implicit
implicit_hate_1719,what they want is of little value in a land swarming with hostile non whites . race first ! all else is dross !,implicit
implicit_hate_1720,what's shocking is 34 % didn't think america settled by white euros . let's see : 12.3 % black pop +12.5 % brown pop + misc minorities + white cucks =,implicit
implicit_hate_1721,which is why they want race mixing . what they don't realize is that race mixing will lead to white,implicit
implicit_hate_1722,white british : minority within 50 years #swrm #white #whitegenocide #uk via,implicit
implicit_hate_1723,white european ancestors have been proven to be in america before your ancestors arrived here ! new scientific proof ! read up on it !,implicit
implicit_hate_1724,white genocide accelerates : university removes portaits of white male professors | more :,implicit
implicit_hate_1725,white genocide accelerates in sweden : university removes all portaits of white male professors #swrm,implicit
implicit_hate_1726,white genocide in america 1960-2060 #swrm #whitegenocide #us via,implicit
implicit_hate_1727,white nationalism is the answer .,implicit
implicit_hate_1728,white people donating to white organizations is bad . jews donating to jewish organizations is good .,implicit
implicit_hate_1729,white people need to watch their backs . there is a war upon us .,implicit
implicit_hate_1730,white people seemingly are the only truly altruistic ethnic group . ive seen more white people help complete strangers and animals with zero reciprocity.for a society bent on white genocide they would fall apart without us ..,implicit
implicit_hate_1731,white zioner dream state,implicit
implicit_hate_1732,why are white nationalist white people who resist islam labelled racist ?,implicit
implicit_hate_1733,you are hereby condemned for your hostile posture towards the white civil rights movement . #unitetheright,implicit
implicit_hate_1734,you are the problem you race baiting white guilt syndrome scum bag .,implicit
implicit_hate_1735,you call yourself fair ! should be rename white race for white states,implicit
implicit_hate_1736,you have it all wrong ! nazism isn't white this white that . it's about being a powerful regime ! remember our fathers ! #nazigermany,implicit
implicit_hate_1737,you're not good or white enough,implicit
implicit_hate_1738,your saying they are getting radicalized here so we should stop vetting people that are already radicalized and let them into the country . typical liberal logic,implicit
implicit_hate_1739,your white privilege is showing through bro #maga,implicit
implicit_hate_1740,""" : all-white town fights to preserve segregation in the anti-white new south africa via "" "" """,implicit
implicit_hate_1741,""" immigrants "" "" are something that happened after white people built the country . """,implicit
implicit_hate_1742,""" you answered my question "" "" no i asked you a question . 95 % of the men who won ww2 were against interracial dating gay marriage & the replacement of white america through mass immigration . are people with those beliefs today nazis ? """,implicit
implicit_hate_1743,"2 . mexico encourages their people to immigrate to the us precisely because it serves as an "" escape valve "" "" """,implicit
implicit_hate_1744,"assaults white student and blames "" white violence . "" "" #blm #whitegenocide #blacklivesmatter """,implicit
implicit_hate_1745,"but yes there are whites who go along with the jewish agenda . they're commonly referred to as "" shabbos goys . "" "" """,implicit
implicit_hate_1746,"i have a koran sitting here next to me ! ! "" kill infidels "" "" "" kill jews "" "" "" kill kuffars "" "" and u were saying ? """,implicit
implicit_hate_1747,"jewish activist on tv show says "" low white birth rate a good thing "" "" | read more : via """,implicit
implicit_hate_1748,"mixing easter and holocaust commemoration : literal holocaustianity ! "" that jew died for you "" "" ... """,implicit
implicit_hate_1749,"poor little president victim . did you only support the "" black "" "" part of him ? pretty sure the "" "" white "" "" part was racist . """,implicit
implicit_hate_1750,"quoting meccan verses only . "" killing innocents is sin "" "" for a muslim but "" "" innocent "" "" is not a kafir . """,implicit
implicit_hate_1751,"rt "" cuckservative "" "" strategy was to play identity politics with minorities and take the white vote for granted . mind-numbingly stupid . """,implicit
implicit_hate_1752,"rt #blacklivesmatter : "" i hope they kill all the white babies kill all your grandkids "" "" why hasn't any 1 disavowed ? """,implicit
implicit_hate_1753,"soros the great racist promoting & funding racial hatred in the name of "" anti - racism "" "" . """,implicit
implicit_hate_1754,"what's even more disgusting is that if you give in to their agenda as a white person your "" white privilege "" "" is excused :d """,implicit
implicit_hate_1755,#gayagenda will destabilize both white & black communities.societal collapse is in inevitable b,implicit
implicit_hate_1756,#germans burn down more facilities planned for non-white immigrants #auspol send them back via,implicit
implicit_hate_1757,... my updated feeling is sadness . how have we failed our european sisters . this culture is so toxic th,implicit
implicit_hate_1758,2 / there is currently an unprecedented assault taking place on the free speech of american citizens by anti-white corporate interests .,implicit
implicit_hate_1759,80 % of americans face near - #poverty . do you want a better america ? join the american #nazi party today,implicit
implicit_hate_1760,84 % of all wanted criminals in copenhagen are non-white via,implicit
implicit_hate_1761,: 9 year old white boy commits suicide after being tormented for months by racist arabs,implicit
implicit_hate_1762,: anti-white un boss demands more non-white immigration into britain despite major opposition,implicit
implicit_hate_1763,: black activists call for lynching and hanging of white people and cops,implicit
implicit_hate_1764,: black lives matter demands that white families give up their homes to coloreds via,implicit
implicit_hate_1765,: black slavery only matters when it can be blamed on white southerners . or when it can make white sj,implicit
implicit_hate_1766,: negroid spree shooter wanted to kill as many white people as possible : #wr via,implicit
implicit_hate_1767,: rt : four reasons why iran is worse than the islamic state via,implicit
implicit_hate_1768,: when will you stand up for yourselves white america thugs attack whites #bamo #teaparty #tcot #ucot #ocra ...,implicit
implicit_hate_1769,> how is white supremacy bad for white ppl ? > white supremacy without non-white inferiority ? > without white supemacy america is amexico,implicit
implicit_hate_1770,a huge error-racial groups are loyal to their blood first . it's natural for a racial group to strive for domination .,implicit
implicit_hate_1771,a world without white people : a visual look at a mongrel future via .,implicit
implicit_hate_1772,all white people should be afraid and and all white cops should quit,implicit
implicit_hate_1773,amazing they are betas after all - priceless . gorilla mindset is for loser cucks !,implicit
implicit_hate_1774,amen ! i am so sick of seeing white men with asians while white women sit home .,implicit
implicit_hate_1775,amusing how few keralites sanctimoniously advise rest of india when own backyard reeks of minority communalism,implicit
implicit_hate_1776,another example of a video that i could have used to convince jewish liberal friends had it not stated that jews arent white .,implicit
implicit_hate_1777,another reason to be disturbd by the america-hating jihad enabler in white house rt : such a peaceful religion ...,implicit
implicit_hate_1778,another white man shot by blacks over confederate flag on his car via,implicit
implicit_hate_1779,anti-white filth .,implicit
implicit_hate_1780,are patriotic native white jews permitted to join to stop the invading muslims ?,implicit
implicit_hate_1781,are you talking about the same white supremacists who saved your people from genicide ?,implicit
implicit_hate_1782,aryans will never forget the massacre of german aryans,implicit
implicit_hate_1783,because #blacklivesmatter is an anti white hate group .,implicit
implicit_hate_1784,because they're anti-white . they have hatred for our whiteness . because they see a rise in white identity and whites shedding their guilt .,implicit
implicit_hate_1785,best decision a jew could make to further the cause of white aryan genocide.make him take a lie detector test,implicit
implicit_hate_1786,black activists call for lynching and hanging of white people and cops via,implicit
implicit_hate_1787,black lives matter calls for white deaths so they are another hate group .,implicit
implicit_hate_1788,black man pleads guilty to murdering white samaritan shot him to death .. #tcot #blackviolence,implicit
implicit_hate_1789,blacks are 1/6 white population . shoot someone at random 5/6 chance they are white .,implicit
implicit_hate_1790,blah blah blah save the shitlib bs its ok to white is not hate speech unless you hate white people ! ! !,implicit
implicit_hate_1791,but somehow this is not racist hate speech ? meanwhile trudeau moves to criminalize islamophobia .. in canada ! #muslimmole,implicit
implicit_hate_1792,diversity means less white,implicit
implicit_hate_1793,does the white race have the right to live ? look at the trends . our leaders say no ! #kalergi plan of #whitegenocide,implicit
implicit_hate_1794,english rose - warriors of the rose white music for white people #wpww #oi,implicit
implicit_hate_1795,every prez disappoints . just do what is right . israel = good model for whites . i'm leery of jews but wish them well in israel .,implicit
implicit_hate_1796,fact : 90 % of all interracial crime in usa is black on white #swrm #blackonwhite via,implicit
implicit_hate_1797,fight white genocide ! #whitegenocide #jewishsupremacy,implicit
implicit_hate_1798,for some reason you are so full of hate . that is what is not understood . saying we are white privileged . who you follow shows who you are . i would not be proud .,implicit
implicit_hate_1799,former cop and author james lancia & i discuss his book political correctness jewish supremacy & #whitegenocide,implicit
implicit_hate_1800,funny how you never hear about white men raping women in black neighborhoods . i know 2 white women who ',implicit
implicit_hate_1801,german people dont want the invasion traitorous politicians admit as poll shows 71 % ...,implicit
implicit_hate_1802,happy #easter and happy birthday to adolf #hitler,implicit
implicit_hate_1803,hate ? have you heard of white slave trade in israel ?,implicit
implicit_hate_1804,hate is from radical islamic jihadists look at the eu y kill men women and children all innocents,implicit
implicit_hate_1805,he told the world : the immortal words of adolf hitler ( video ) via powerful images prophetic words,implicit
implicit_hate_1806,heroic 13 year old white girl stops brutal black robber-killer in south africa ! read more : via,implicit
implicit_hate_1807,how dare white people want to exist as a race ! that is racism unless it's a non-white race wanting to think tribally ! those bigots !,implicit
implicit_hate_1808,how did blacks get to america in the first place ? hmmm ... by the way white population is shrinking cuz they're killing themselves .,implicit
implicit_hate_1809,i agree . we need to understand islamic ideology and the threat it poses .,implicit
implicit_hate_1810,i just love your silly nonsense defense of islam . isis is bad . sorry !,implicit
implicit_hate_1811,i killed my own child but i deeply care about my race said no one ever #altright,implicit
implicit_hate_1812,i really hate neocons like but not black people . it is not your fault that you are black .,implicit
implicit_hate_1813,i work in healthcare and all our overdoses are white people . media cant exploit the deaths of white people . they're using the minority pop .,implicit
implicit_hate_1814,i'm anishinaabeg from deshkan ziibi . goodnight white pride !,implicit
implicit_hate_1815,if jews and arabs want war w each other please go ahead . but not in white countries & w / o us .,implicit
implicit_hate_1816,if you ask me white kids should stay away from most black kids .. black youth are extremly hostile and negative in america these days .. sad but true,implicit
implicit_hate_1817,if you don't put your money where your mouth and heart are then you don't care . donate to a pro-white organization today !,implicit
implicit_hate_1818,in the jewish-dominated and increasingly anti-white new south ...,implicit
implicit_hate_1819,is not a white supremacist organization . theyre promoting the assertion of white identity in order to help combat the issues our country is facing as a result of anti-white hatred and discrimination along with uncontrolled immigration,implicit
implicit_hate_1820,islam is not a race therefore you cannot be racist for criticising it . that's simple .,implicit
implicit_hate_1821,islamaphobia is symptom of islamic terrorism ! kill terrorism & muslims will kill islamaphobia ! it's up 2 them,implicit
implicit_hate_1822,it's okay to be fellow white,implicit
implicit_hate_1823,its all fun and games as long as the muds are terrorizing whites that is the jew plan but when they turn on the jew all of a sudden they are terrorist,implicit
implicit_hate_1824,jews have their own ethnostate yet dehumazice any white gentile who wants the same . hypocrites .,implicit
implicit_hate_1825,jihad pays . trudeau to give $ 8m & apology to ex-gitmo jihadi who murdered an american soldier . this isn't ...,implicit
implicit_hate_1826,know ... what #modi ji has done for hindus so far ! ! . 1 ) more than 30000 ngos are banned which causes christian ...,implicit
implicit_hate_1827,me too yet they allow islamic hate preachers in that want to kill us ! !,implicit
implicit_hate_1828,mixing of white and non-white is wrong nothing good comes out of it !,implicit
implicit_hate_1829,mostly white flight sadly this is a beautiful state invaded by idiots and 3rd world,implicit
implicit_hate_1830,nathan - why is a jewish person taking your place ? i thought it was about saving the white european race and culture ?,implicit
implicit_hate_1831,new black panther leader says he's gonna hunt down and kill white people via,implicit
implicit_hate_1832,no wonder white men are committing suicide.rubio runs anti-white men campaign & their wives & daughters support him !,implicit
implicit_hate_1833,not all government is bad . it is just a gross waste of taxpayer dollars to subsidize black people,implicit
implicit_hate_1834,not he ones that want global sharia #shariafree2016,implicit
implicit_hate_1835,nothing . white people are targeted for genocide in our own lands . we must love and defend one another in order to preserve our heritage .,implicit
implicit_hate_1836,now all you have to do is ask yourself ... do the jews really think they can control the muslims after the white man is gone ? ? ?,implicit
implicit_hate_1837,o germans ! ! unite and rise to save fatherland & your honour from muslim invaders,implicit
implicit_hate_1838,obama created this level of misguided hate in america ! these people are feral animals who,implicit
implicit_hate_1839,obama declares war on white people seeking jobs or education wants to increase anti-white racial quotas : #sotu,implicit
implicit_hate_1840,obama knows that and is why he has a sharia czar in the whitehouse,implicit
implicit_hate_1841,of course they bc the msm hates and wants to destroy the white race bc we are the greatest race ever . w,implicit
implicit_hate_1842,of course tinder was founded by two jews . no surprises .,implicit
implicit_hate_1843,of course white people have the right to exist because modern civilization makes us white,implicit
implicit_hate_1844,only black thugs who rob stores and fight white cops and die lives matter .,implicit
implicit_hate_1845,only certain groups of whites are degenerate .,implicit
implicit_hate_1846,our women the most beautiful . long live the white aryan race !,implicit
implicit_hate_1847,panic stricken owaisi get into rabble rousing muslims #myjihad bjp #gopinathmunde mumbai uttar pradesh,implicit
implicit_hate_1848,patriotic germans demand angela merkel be hung for attempting to genocide the german people via,implicit
implicit_hate_1849,proving that the opposition to white nationalists are degenerates !,implicit
implicit_hate_1850,r u stupid ? there is no white irish person .. irish is a race.white is not.to call yourself white already puts u in the same culture,implicit
implicit_hate_1851,race mixing is more and more popular in the united states va,implicit
implicit_hate_1852,rachel . i love your sweetness . white women are the angels of the . w,implicit
implicit_hate_1853,really wow . i don't hate anyone . it's you who hate . you can't bring yourself to say white lives matter,implicit
implicit_hate_1854,sadly islamist #palestinians don't want peace with jews . what they want is eternal victimhood death to #israel . #bds,implicit
implicit_hate_1855,same jew mindset who used islamic to invade christian europe spain,implicit
implicit_hate_1856,selma anti-white crapfest now in full swing | incog man,implicit
implicit_hate_1857,social justice = black allowed to kill white .,implicit
implicit_hate_1858,spanish are white . some have mixed genes due to islamic occupation but most are white .,implicit
implicit_hate_1859,the antifa are white supremacist pretending to be against hate but then spread fear to start war.we dont hate even when we disagree .,implicit
implicit_hate_1860,the beast as saint : the truth about martin luther king jr . #swrm via,implicit
implicit_hate_1861,the democratization of nations was the opening for which islam has waited a thousand years .,implicit
implicit_hate_1862,the extermination of the white race : facts about britain and non-white immigration | more :,implicit
implicit_hate_1863,the fact is the best way to have a nice life is to move to a majority white country . what happens when those countries are no longer white ?,implicit
implicit_hate_1864,the loudest clamor to bring in refugees was made by these same stupid white women #karma,implicit
implicit_hate_1865,the man who loved his people and who was loved dearly by them in return . don't believe the lies against him . #hitler,implicit
implicit_hate_1866,the people doing the telling are extreme racists . anti-white . ( any one with the vote ( or weapon ) has the power to be sexist & racist ),implicit
implicit_hate_1867,the statistics didnt say that . but the people perceives more violence due above all to the african migrants,implicit
implicit_hate_1868,there is no prohibition to kill infidels in the quran but many commands to kill .,implicit
implicit_hate_1869,these people are so evil that they even kill fellow muslims .,implicit
implicit_hate_1870,these thugs don't care about race . that's a cover there using . they hate and want to destroy america .,implicit
implicit_hate_1871,they are all heros to the black community . make no mistake a whole lot of black people hate white people ! !,implicit
implicit_hate_1872,they better stary with 2:106 of koran & though written for jew objection can be applied to all of the korans hate / intolerance,implicit
implicit_hate_1873,they have no rights as illegals,implicit
implicit_hate_1874,they hurt white people they are full of hate just like the left they are original de,implicit
implicit_hate_1875,this is so ridiculous .. over 100 years ago ! ! blacks sold one another to whites it was wro,implicit
implicit_hate_1876,this is the future of white people in america if we do nothing via,implicit
implicit_hate_1877,total bullshittrump did not blame #unitetheright unitrump knows where the * real * hate and violence,implicit
implicit_hate_1878,translation : in short ; all of the troubles of the american black no matter how complicated or insignificant is the fault of white people . as black people we are faultless and blameless for any and all of our troubles . now ! white people fix our problems for us .,implicit
implicit_hate_1879,uh white lives matter ?,implicit
implicit_hate_1880,wealthy white people are taxed and their income is redistributed to sustain 40 % of black people in ms on snap ebt,implicit
implicit_hate_1881,when they feel like it wouldn't care about jewish power if the pro-white jews outnumbered anti-white jews .,implicit
implicit_hate_1882,where was the rebuke from people when blm given key to white house - ppl was being political correct afraid of being called a bigot or racist,implicit
implicit_hate_1883,which non white populations do you demand ' mix ' and ' blend ' their countries out of existence anti white ? #whitegenocide,implicit
implicit_hate_1884,white americans kill the most americans . let's get rid of you using your logic but using facts instread of false hate propaganda,implicit
implicit_hate_1885,white genocide accelerates in england : white british pupils will be outnumbered by 2037 via,implicit
implicit_hate_1886,white genocide in south africa : black witchdoctor found cooking white afrikaner via,implicit
implicit_hate_1887,white genocide in the united states of america a 100 year history #swrm #whitegenocide #usa via,implicit
implicit_hate_1888,white guilt is a helluva drug,implicit
implicit_hate_1889,white identity will not be ( ( ( deconstructed ) ) ),implicit
implicit_hate_1890,white lives are important !,implicit
implicit_hate_1891,white massive revolution !,implicit
implicit_hate_1892,white men built america . western civilization is the best .,implicit
implicit_hate_1893,white minority eradication :,implicit
implicit_hate_1894,white people don't need to be better in order to organize for their own survival . remem,implicit
implicit_hate_1895,white power company : power to our people via,implicit
implicit_hate_1896,white pride worldwide hooded sweatshirt very via,implicit
implicit_hate_1897,white resistance ! #migrantcrisis,implicit
implicit_hate_1898,white resistance increases as minority status looms | read more : via,implicit
implicit_hate_1899,white supremacists were less than . 02 of the pop before they amped up the war on white people . that numbers tripled . they are forcing this .,implicit
implicit_hate_1900,why ? what have taking in refugees done for germany / eu ? she must b getting side money to destroy europe,implicit
implicit_hate_1901,why do colored people eagerly run to white countries to be oppressed ?,implicit
implicit_hate_1902,xenophobia is not immoral . it's used an an insult and a way to try to shame people about their natural patterns of thought .,implicit
implicit_hate_1903,ya right because u are taught to hate people & even kill them ! according to jihad !,implicit
implicit_hate_1904,yes white people are native americans . indians are pre colombians . white people built america . don't like it ? get out .,implicit
implicit_hate_1905,you are a white anti white the worst kind .,implicit
implicit_hate_1906,you are wrong and so is the guy that wrote that article . this is a white country . the american flag belongs to us .,implicit
implicit_hate_1907,""" : racist black thugs shoot white baby in the face for the fun of it va "" "" """,implicit
implicit_hate_1908,""" race problem "" "" = white problem.diversity is the final solution to the white problem.diversity means #chasingdownwhites . """,implicit
implicit_hate_1909,""" white supremacist "" "" is just an anti-white hate slur used to silence whites who protest their own genocide . #stopwhitegenocide """,implicit
implicit_hate_1910,"- "" i hate you all "" "" - racist note from the black boy who raped his white teacher & slit her throat """,implicit
implicit_hate_1911,"alt-right efforts ought be focused on one reachable goal . return to pre - ' 65 laws is doable coz these "" happy days "" "" law's effects are known . """,implicit
implicit_hate_1912,"and his black minions are still answering to da "" white man "" "" talcum x ! """,implicit
implicit_hate_1913,"as riots rage "" moderate "" "" palestinians circulate lie about israel trying to destroy al-aqsa mosque in 1969 : ... """,implicit
implicit_hate_1914,"dont celebrate yet.they like to call some of the brown population white.our jails here are full of "" white "" "" illegals from south of the border """,implicit
implicit_hate_1915,"he attacked "" white supremacists "" "" ( i . e . all white people ) but not #antiwhite #antifa . """,implicit
implicit_hate_1916,"i know when they leave it they call them "" brainwashed "" "" when white conservatives prove leftist black folk wrong they're called racist . """,implicit
implicit_hate_1917,"identity europa unfurls their banner emblazoned with "" you will not replace us . "" "" #redicelive """,implicit
implicit_hate_1918,"if white heritage and #whiteculture is "" hate "" "" then bring on the "" "" hate "" "" . """,implicit
implicit_hate_1919,"is trying to preserve a western culture that was cultivated by white europeans "" white supremacy "" "" ? """,implicit
implicit_hate_1920,"latest track "" ethnostate 2088 "" "" """,implicit
implicit_hate_1921,"of course the "" holocaust "" "" didn't happen - it's a false anti-german propaganda campaign . """,implicit
implicit_hate_1922,"rt : : "" there are ties to the #muslimbrotherhood in the white house . "" "" """,implicit
implicit_hate_1923,"rt : will a "" collapse "" "" lead to a resurgence in white identity ? #tcot #race """,implicit
implicit_hate_1924,"rt condemns trump for stoking "" the enmity of all muslims . "" "" their poor precious feelings ! #nrorevolt """,implicit
implicit_hate_1925,"rt good luck - they all vehemently and actively oppose the concept of white nations . it's "" racist "" "" """,implicit
implicit_hate_1926,"rt interior sec'y salazar pushing for "" hispanic "" "" national parks . next : asian n . p . islamic n . p . etc ... """,implicit
implicit_hate_1927,"sure . indeed fact that anyone engaged in white identity politics is called a "" racist "" "" on """,implicit
implicit_hate_1928,"uk : "" this flat is for blacks only "" "" : shocking racist campaign to force white mum out of home via """,implicit
implicit_hate_1929,"watch the "" greatest story never told "" "" and retweet and dispells the lies that contributes to white hate ! """,implicit
implicit_hate_1930,"we need more "" racist people "" "" like you . haha tired of the left trying to use the race cad . obama created this divide . """,implicit
implicit_hate_1931,"wha whattt ? so they are saying "" us and our white allies support black people killing each other and committing violence against whoever "" "" """,implicit
implicit_hate_1932,"whites defending themselves against #antiwhite attackers is "" racist "" "" ! anti-racist is a code word for #antiwhite . """,implicit
implicit_hate_1933,#charlottesville a day that will go down in white history,implicit
implicit_hate_1934,#whitepeople are the most hated & oppressed group in the us yet the majority of whites have done nothing but shrug and change the channel .,implicit
implicit_hate_1935,( ... but keep the pipeline open for white people ... shhhhh ),implicit
implicit_hate_1936,10 % weren't . also crime is dropping in nyc b / c black and brown people know the cops are watching them .,implicit
implicit_hate_1937,: are you a national-socialist / white nationalist ? are you in this struggle for fun or do you want to win ? new anp report : ...,implicit
implicit_hate_1938,: by falsely accusing people of being racist you grotesque libs have been the real racist all along .,implicit
implicit_hate_1939,: great new posts at ! white america awake rally this july 23rd !,implicit
implicit_hate_1940,: if we enforce anything especially radical sharia above the constitution we are traitors to our o ...,implicit
implicit_hate_1941,: learn abt islamic terror follow #mumbaiblasts,implicit
implicit_hate_1942,: rt : the media is fake news . the splc and adl have no legitimacy . they hate white people and the south,implicit
implicit_hate_1943,: stuff black people don't like - sbpdl : newark in 2012 : the predictable result of freedom . # t ...,implicit
implicit_hate_1944,: this guy earns his daily bread by spreading #hate now they are pinning half white crime's on 100 % aryan / white peopl ...,implicit
implicit_hate_1945,: you are such a bigot defending jihadists who want to kill us . that is sad .,implicit
implicit_hate_1946,academics have told us from their great wisdom that all white skin is racist . if i lived where everyone is white would i still be racist ?,implicit
implicit_hate_1947,all blacks came from white people ! the sons of god were white !,implicit
implicit_hate_1948,all the racist are far left white racists = kkk ( dem ) black #racists = blm ( dem ) c the patte,implicit
implicit_hate_1949,and germany is beating sweden in the race for white survival ! !,implicit
implicit_hate_1950,and goes on to blame black and asian overrepresentation on white privilege . white people can't win !,implicit
implicit_hate_1951,another benefit of having trump in the white house . us citizens & legal taxpayers should not be paying taxes to support illegal aliens .,implicit
implicit_hate_1952,anti-white weimerica .,implicit
implicit_hate_1953,antifa hate whites . many are self hating white psychopaths ...,implicit
implicit_hate_1954,are you a white person that looks or a white person that helps ? a national-socialist acts with kindness & compassion,implicit
implicit_hate_1955,be realistic the emigrants take a jobs than neither white or black americans like to do .,implicit
implicit_hate_1956,because lesbian jews should be telling whites how to raise their kids .,implicit
implicit_hate_1957,biological difference between white civilization & black civilization . race is bone-deep . dna manifests differently .,implicit
implicit_hate_1958,black hood is the new white hood . no difference . neither can handle speech you dont agree with . i cant wait to see one of your little cowards . bam ! in the face .,implicit
implicit_hate_1959,black on white crime . specifically targeted because they're white :,implicit
implicit_hate_1960,black people say they want to kill white people with hillary clinton it may happen,implicit
implicit_hate_1961,black student unions unmolested but white ones banned all over . is there a conspiracy to suppress white identity ?,implicit
implicit_hate_1962,blacks are denied access to credit for the simple reason that they are less responsible with money,implicit
implicit_hate_1963,blm is a racist hateful group,implicit
implicit_hate_1964,but you can't praise a european identitarian movements then turn around a condemn an american identitarian movement . we have the same goals .,implicit
implicit_hate_1965,capitalism like communism is an enemy of the white race .,implicit
implicit_hate_1966,creativity is the only hope for white people . - white people are the best -,implicit
implicit_hate_1967,david lane : open letter to the dead white race | read more :,implicit
implicit_hate_1968,dirty left-wing scum ! #abortion #crueltyfree #ireland #whitegenocide,implicit
implicit_hate_1969,does white supremacy make black women kill their babies at planned parenthood ?,implicit
implicit_hate_1970,ebony editor isn't sure killing white people should be considered a ' hate crime ' via,implicit
implicit_hate_1971,elder you are absolutely right . race has been a tool of the democrap party to villify white people and foster division .,implicit
implicit_hate_1972,everybody wanted to hate the white man but it's the white man who you run to for protection ... seems about white,implicit
implicit_hate_1973,everything worthwhile in a society is white supremacy .,implicit
implicit_hate_1974,extermination of the white race : real facts about britain and non-white immigration | read more : via,implicit
implicit_hate_1975,fact : 90 % of all interracial crime in usa is black on white #swrm via,implicit
implicit_hate_1976,form pagan clubs can't deny clubs based on religion and nonwhites can't be european pagans .,implicit
implicit_hate_1977,funny how being pro-white is now considered hate .,implicit
implicit_hate_1978,go forth and make white children .,implicit
implicit_hate_1979,good ! man i'd hate to be a native born white in any of those cities .,implicit
implicit_hate_1980,happy birthday to the greatest leader of the 20th century ! #420 #happybirthdayhitler,implicit
implicit_hate_1981,he is ranting because the alt-lite has collapsed . the alt-right is being proven right about civic nationalism ...,implicit
implicit_hate_1982,his muslim faith requires him to subjugate you or kill you,implicit
implicit_hate_1983,how many americans & their dreams must die @ th hands of illegal aliens b4 we secure our borders,implicit
implicit_hate_1984,i guess white lives dont matter if they kill themselves with opioids and heroine,implicit
implicit_hate_1985,i see that all the time too . i think the mixed race baby figures are underestimated . white women have gone nuts for this path to single motherhood .,implicit
implicit_hate_1986,i wish i could understand what makes some white people embrace their own extinction . are they sleepwalking ?,implicit
implicit_hate_1987,i'd disagree i enjoy following him to see his paranoia and persecution complex that all white people are against him . the brutha tweets nothing but anti white alleged ws and anyone who is contrary is a ws his hate furthers racism and brings no one closer together #truedat,implicit
implicit_hate_1988,i'm not sure you can be called a racist . that isn't the way it works anymore . i'm a white man so that makes me a racist automatically .,implicit
implicit_hate_1989,i'm sorry but perhaps ur misunderstanding me . while black people as a % r far & away the biggest users of govt assistance i'm certainly not,implicit
implicit_hate_1990,i've even seen polling that puts us closer to 9 % but still we already have the numbers for a nice little ethnostate .,implicit
implicit_hate_1991,if a non-white wants a white person to be fired or exiled etc.all they need to do is claim the white p,implicit
implicit_hate_1992,if you're white and you adopt non whites you're a race traitor whether you realize it or not .,implicit
implicit_hate_1993,in us black lives matter is not racist but kkk is ? questions about sincerity and seriousness . if blm is not racist kkk cannot be .,implicit
implicit_hate_1994,iran must give up islam you are our aryan bretheren ; save yourself ;,implicit
implicit_hate_1995,is it criminal to want a white america ? lets talk about the founders ideas for,implicit
implicit_hate_1996,islam just being islam no matter where in the world . it's all the same kill kill kill #islamistheproblem,implicit
implicit_hate_1997,issue of #illegalbangladeshimuslims together with the higher fertility rate among muslims possesses more danger 2 india than the isis itself,implicit
implicit_hate_1998,it goes way deeper than skin . racial iq k / r selection evolutionary psychology etc .,implicit
implicit_hate_1999,it is open proclaimed war against global white minority race we strongly condemn all attempts to undermine whites,implicit
implicit_hate_2000,it is strong social bonding that propels citizens to work honestly . this is national socialism inherent .,implicit
implicit_hate_2001,it is tragic ... because the white race has accomplished so much and we are responsible for so many great,implicit
implicit_hate_2002,its time we make a serious push for the ethnostate . if we could get 30-40 million whites to wake up it could happen,implicit
implicit_hate_2003,jews are not white .,implicit
implicit_hate_2004,jews have aipac splc and the adl . why is it white europeans can't have the alt-right ?,implicit
